25, 5, 937, 84, 88, 59, 1.00, -1, -1, -1
25, 6, 1286, 365, 238, 171, 1.00, -1, -1, -1
26, 10, 853, 98, 78, 42, 1.00, -1, -1, -1
26, 4, 1182, 101, 59, 67, 1.00, -1, -1, -1
26, 2, 547, 75, 116, 77, 1.00, -1, -1, -1
26, 5, 937, 83, 88, 60, 1.00, -1, -1, -1
26, 6, 1285, 365, 239, 171, 1.00, -1, -1, -1
27, 10, 853, 98, 78, 42, 1.00, -1, -1, -1
27, 4, 1182, 101, 59, 67, 1.00, -1, -1, -1
27, 2, 547, 75, 115, 78, 1.00, -1, -1, -1
27, 5, 937, 84, 88, 59, 1.00, -1, -1, -1
27, 6, 1286, 365, 238, 171, 1.00, -1, -1, -1
28, 10, 852, 98, 78, 42, 1.00, -1, -1, -1
28, 4, 1182, 101, 59, 68, 1.00, -1, -1, -1
28, 2, 547, 76, 116, 77, 1.00, -1, -1, -1
28, 5, 937, 84, 87, 59, 1.00, -1, -1, -1
28, 6, 1285, 365, 239, 171, 1.00, -1, -1, -1
29, 10, 852, 98, 78, 42, 1.00, -1, -1, -1
29, 2, 548, 76, 115, 76, 1.00, -1, -1, -1
29, 4, 1182, 102, 60, 66, 1.00, -1, -1, -1
29, 5, 936, 84, 89, 59, 1.00, -1, -1, -1
29, 6, 1286, 364, 238, 172, 1.00, -1, -1, -1
30, 10, 853, 97, 80, 43, 1.00, -1, -1, -1
30, 4, 1183, 101, 58, 67, 1.00, -1, -1, -1
30, 2, 547, 75, 116, 77, 1.00, -1, -1, -1
30, 5, 936, 84, 88, 59, 1.00, -1, -1, -1
30, 6, 1286, 365, 237, 171, 1.00, -1, -1, -1
31, 10, 852, 98, 82, 42, 1.00, -1, -1, -1
31, 2, 547, 76, 116, 75, 1.00, -1, -1, -1
31, 12, 905, 89, 87, 54, 1.00, -1, -1, -1
31, 4, 1182, 101, 59, 67, 1.00, -1, -1, -1
31, 5, 935, 84, 88, 60, 1.00, -1, -1, -1
31, 6, 1286, 365, 236, 171, 1.00, -1, -1, -1
32, 2, 557, 94, 106, 71, 1.00, -1, -1, -1
32, 4, 1181, 102, 60, 66, 1.00, -1, -1, -1
32, 5, 935, 84, 87, 59, 1.00, -1, -1, -1
32, 6, 1286, 366, 236, 170, 1.00, -1, -1, -1
33, 4, 1182, 102, 59, 67, 1.00, -1, -1, -1
33, 2, 558, 93, 105, 73, 1.00, -1, -1, -1
33, 5, 935, 84, 86, 61, 1.00, -1, -1, -1
33, 6, 1288, 367, 234, 169, 1.00, -1, -1, -1
34, 4, 1183, 102, 58, 67, 1.00, -1, -1, -1
34, 2, 559, 93, 104, 72, 1.00, -1, -1, -1
34, 5, 934, 84, 87, 61, 1.00, -1, -1, -1
34, 6, 1288, 367, 234, 169, 1.00, -1, -1, -1
35, 4, 1183, 102, 59, 67, 1.00, -1, -1, -1
35, 2, 559, 94, 105, 71, 1.00, -1, -1, -1
35, 5, 934, 85, 87, 59, 1.00, -1, -1, -1
35, 6, 1288, 367, 233, 169, 1.00, -1, -1, -1
36, 4, 1183, 102, 59, 67, 1.00, -1, -1, -1
36, 2, 559, 93, 105, 73, 1.00, -1, -1, -1
36, 5, 934, 84, 88, 61, 1.00, -1, -1, -1
36, 6, 1287, 367, 234, 170, 1.00, -1, -1, -1
37, 2, 560, 96, 103, 70, 1.00, -1, -1, -1
37, 4, 1182, 102, 59, 68, 1.00, -1, -1, -1
37, 5, 938, 83, 85, 61, 1.00, -1, -1, -1
37, 6, 1287, 367, 237, 170, 1.00, -1, -1, -1
38, 2, 560, 96, 104, 70, 1.00, -1, -1, -1
38, 4, 1183, 103, 59, 67, 1.00, -1, -1, -1
38, 5, 938, 83, 84, 62, 1.00, -1, -1, -1
38, 6, 1288, 366, 235, 171, 1.00, -1, -1, -1
39, 2, 562, 96, 101, 70, 1.00, -1, -1, -1
39, 4, 1182, 102, 60, 67, 1.00, -1, -1, -1
39, 5, 938, 83, 83, 62, 1.00, -1, -1, -1
39, 6, 1288, 367, 234, 169, 1.00, -1, -1, -1
40, 2, 560, 95, 103, 71, 1.00, -1, -1, -1
40, 4, 1182, 102, 60, 67, 1.00, -1, -1, -1
40, 5, 938, 83, 84, 61, 1.00, -1, -1, -1
40, 6, 1288, 367, 235, 169, 1.00, -1, -1, -1
41, 4, 1183, 102, 57, 68, 1.00, -1, -1, -1
41, 2, 559, 93, 105, 72, 1.00, -1, -1, -1
41, 5, 935, 83, 86, 62, 1.00, -1, -1, -1
41, 6, 1288, 368, 235, 168, 1.00, -1, -1, -1
42, 4, 1183, 102, 56, 68, 1.00, -1, -1, -1
42, 2, 559, 95, 105, 71, 1.00, -1, -1, -1
42, 5, 934, 83, 88, 62, 1.00, -1, -1, -1
42, 6, 1288, 367, 233, 169, 1.00, -1, -1, -1
43, 4, 1183, 102, 56, 67, 1.00, -1, -1, -1
43, 2, 560, 95, 103, 71, 1.00, -1, -1, -1
43, 5, 933, 83, 88, 62, 1.00, -1, -1, -1
43, 6, 1287, 366, 235, 170, 1.00, -1, -1, -1
44, 13, 853, 100, 78, 41, 1.00, -1, -1, -1
44, 4, 1183, 102, 57, 66, 1.00, -1, -1, -1
44, 2, 560, 95, 102, 71, 1.00, -1, -1, -1
44, 5, 935, 84, 87, 61, 1.00, -1, -1, -1
44, 6, 1286, 366, 236, 170, 1.00, -1, -1, -1
45, 13, 853, 99, 76, 41, 1.00, -1, -1, -1
45, 2, 559, 94, 104, 72, 1.00, -1, -1, -1
45, 4, 1181, 102, 58, 65, 1.00, -1, -1, -1
45, 5, 935, 83, 87, 61, 1.00, -1, -1, -1
45, 6, 1287, 365, 234, 171, 1.00, -1, -1, -1
46, 13, 855, 99, 73, 40, 1.00, -1, -1, -1
46, 2, 559, 95, 103, 70, 1.00, -1, -1, -1
46, 4, 1182, 101, 57, 66, 1.00, -1, -1, -1
46, 5, 933, 83, 90, 61, 1.00, -1, -1, -1
46, 6, 1287, 365, 235, 171, 1.00, -1, -1, -1
47, 13, 854, 98, 74, 41, 1.00, -1, -1, -1
47, 2, 559, 95, 102, 70, 1.00, -1, -1, -1
47, 4, 1181, 101, 58, 66, 1.00, -1, -1, -1
47, 5, 934, 83, 89, 61, 1.00, -1, -1, -1
47, 6, 1287, 364, 236, 171, 1.00, -1, -1, -1
48, 2, 560, 95, 102, 70, 1.00, -1, -1, -1
48, 4, 1181, 101, 58, 65, 1.00, -1, -1, -1
48, 5, 934, 83, 90, 61, 1.00, -1, -1, -1
48, 6, 1287, 364, 235, 172, 1.00, -1, -1, -1
49, 2, 559, 90, 103, 74, 1.00, -1, -1, -1
49, 4, 1181, 101, 59, 65, 1.00, -1, -1, -1
49, 5, 936, 83, 88, 61, 1.00, -1, -1, -1
49, 6, 1288, 363, 235, 172, 1.00, -1, -1, -1
50, 2, 559, 91, 103, 73, 1.00, -1, -1, -1
50, 4, 1181, 101, 59, 65, 1.00, -1, -1, -1
50, 5, 935, 83, 89, 61, 1.00, -1, -1, -1
50, 6, 1287, 363, 237, 172, 1.00, -1, -1, -1
51, 2, 559, 91, 103, 73, 1.00, -1, -1, -1
51, 4, 1181, 101, 59, 65, 1.00, -1, -1, -1
51, 5, 935, 83, 89, 61, 1.00, -1, -1, -1
51, 6, 1287, 363, 237, 173, 1.00, -1, -1, -1
52, 2, 559, 90, 103, 74, 1.00, -1, -1, -1
52, 4, 1180, 101, 60, 65, 1.00, -1, -1, -1
52, 5, 935, 83, 89, 61, 1.00, -1, -1, -1
52, 6, 1288, 363, 235, 172, 1.00, -1, -1, -1
53, 4, 1180, 101, 60, 66, 1.00, -1, -1, -1
53, 2, 559, 92, 104, 73, 1.00, -1, -1, -1
53, 5, 934, 83, 89, 61, 1.00, -1, -1, -1
53, 6, 1288, 365, 235, 170, 1.00, -1, -1, -1
54, 4, 1181, 102, 59, 65, 1.00, -1, -1, -1
54, 2, 559, 93, 103, 72, 1.00, -1, -1, -1
54, 5, 933, 84, 90, 61, 1.00, -1, -1, -1
54, 6, 1287, 365, 234, 170, 1.00, -1, -1, -1
55, 2, 559, 93, 104, 72, 1.00, -1, -1, -1
55, 4, 1181, 102, 59, 66, 1.00, -1, -1, -1
55, 5, 933, 84, 89, 61, 1.00, -1, -1, -1
55, 6, 1286, 365, 234, 170, 1.00, -1, -1, -1
56, 2, 560, 93, 103, 72, 1.00, -1, -1, -1
56, 4, 1181, 102, 60, 65, 1.00, -1, -1, -1
56, 5, 934, 84, 88, 61, 1.00, -1, -1, -1
56, 6, 1288, 366, 233, 169, 1.00, -1, -1, -1
57, 2, 560, 94, 103, 72, 1.00, -1, -1, -1
57, 4, 1181, 102, 60, 66, 1.00, -1, -1, -1
57, 5, 936, 84, 85, 60, 1.00, -1, -1, -1
57, 6, 1288, 368, 233, 168, 1.00, -1, -1, -1
58, 2, 559, 91, 104, 74, 1.00, -1, -1, -1
58, 4, 1181, 102, 60, 67, 1.00, -1, -1, -1
58, 5, 936, 83, 85, 62, 1.00, -1, -1, -1
58, 6, 1288, 367, 233, 169, 1.00, -1, -1, -1
59, 2, 560, 94, 103, 72, 1.00, -1, -1, -1
59, 4, 1182, 102, 59, 67, 1.00, -1, -1, -1
59, 5, 936, 83, 84, 62, 1.00, -1, -1, -1
59, 6, 1289, 367, 233, 169, 1.00, -1, -1, -1
60, 2, 561, 95, 104, 71, 1.00, -1, -1, -1
60, 4, 1181, 103, 60, 65, 1.00, -1, -1, -1
60, 5, 937, 85, 82, 60, 1.00, -1, -1, -1
60, 6, 1288, 366, 233, 171, 1.00, -1, -1, -1
61, 2, 560, 95, 104, 70, 1.00, -1, -1, -1
61, 4, 1181, 102, 59, 67, 1.00, -1, -1, -1
61, 5, 936, 84, 84, 61, 1.00, -1, -1, -1
61, 6, 1288, 366, 233, 170, 1.00, -1, -1, -1
62, 2, 560, 94, 104, 71, 1.00, -1, -1, -1
62, 4, 1181, 101, 57, 67, 1.00, -1, -1, -1
62, 5, 935, 84, 86, 61, 1.00, -1, -1, -1
62, 6, 1287, 366, 233, 171, 1.00, -1, -1, -1
63, 2, 561, 96, 102, 70, 1.00, -1, -1, -1
63, 4, 1182, 101, 57, 68, 1.00, -1, -1, -1
63, 5, 936, 83, 85, 62, 1.00, -1, -1, -1
63, 6, 1288, 365, 231, 172, 1.00, -1, -1, -1
64, 14, 853, 102, 73, 38, 1.00, -1, -1, -1
64, 4, 1182, 102, 56, 66, 1.00, -1, -1, -1
64, 2, 559, 93, 105, 72, 1.00, -1, -1, -1
64, 5, 931, 84, 90, 61, 1.00, -1, -1, -1
64, 6, 1287, 366, 234, 171, 1.00, -1, -1, -1
65, 14, 853, 102, 72, 38, 1.00, -1, -1, -1
65, 4, 1182, 102, 56, 66, 1.00, -1, -1, -1
65, 2, 559, 95, 104, 70, 1.00, -1, -1, -1
65, 5, 935, 84, 86, 60, 1.00, -1, -1, -1
65, 6, 1287, 366, 234, 171, 1.00, -1, -1, -1
66, 14, 853, 103, 69, 36, 1.00, -1, -1, -1
66, 4, 1182, 102, 55, 65, 1.00, -1, -1, -1
66, 2, 558, 92, 105, 73, 1.00, -1, -1, -1
66, 5, 936, 84, 85, 60, 1.00, -1, -1, -1
66, 6, 1288, 365, 233, 172, 1.00, -1, -1, -1
67, 14, 853, 104, 68, 35, 1.00, -1, -1, -1
67, 4, 1182, 101, 56, 65, 1.00, -1, -1, -1
67, 5, 933, 84, 88, 59, 1.00, -1, -1, -1
67, 2, 558, 90, 105, 75, 1.00, -1, -1, -1
67, 6, 1288, 364, 233, 173, 1.00, -1, -1, -1
68, 4, 1183, 101, 54, 67, 1.00, -1, -1, -1
68, 5, 935, 84, 86, 59, 1.00, -1, -1, -1
68, 2, 558, 89, 105, 75, 1.00, -1, -1, -1
68, 6, 1287, 364, 235, 173, 1.00, -1, -1, -1
69, 15, 852, 104, 72, 36, 1.00, -1, -1, -1
69, 4, 1183, 101, 53, 66, 1.00, -1, -1, -1
69, 5, 934, 84, 87, 60, 1.00, -1, -1, -1
69, 2, 555, 88, 108, 76, 1.00, -1, -1, -1
69, 6, 1287, 364, 236, 173, 1.00, -1, -1, -1
70, 15, 852, 104, 71, 35, 1.00, -1, -1, -1
70, 4, 1183, 101, 53, 66, 1.00, -1, -1, -1
70, 2, 555, 88, 108, 76, 1.00, -1, -1, -1
70, 5, 932, 85, 90, 59, 1.00, -1, -1, -1
70, 6, 1287, 363, 235, 174, 1.00, -1, -1, -1
71, 4, 1183, 101, 53, 68, 1.00, -1, -1, -1
71, 2, 556, 87, 107, 77, 1.00, -1, -1, -1
71, 5, 937, 84, 86, 60, 1.00, -1, -1, -1
71, 6, 1287, 362, 236, 174, 1.00, -1, -1, -1
72, 16, 854, 101, 73, 38, 1.00, -1, -1, -1
72, 4, 1182, 101, 55, 66, 1.00, -1, -1, -1
72, 2, 556, 89, 106, 75, 1.00, -1, -1, -1
72, 5, 939, 84, 86, 59, 1.00, -1, -1, -1
72, 6, 1288, 363, 234, 173, 1.00, -1, -1, -1
73, 16, 855, 100, 75, 39, 1.00, -1, -1, -1
73, 4, 1182, 101, 55, 66, 1.00, -1, -1, -1
73, 2, 557, 91, 105, 73, 1.00, -1, -1, -1
73, 5, 939, 84, 82, 59, 1.00, -1, -1, -1
73, 6, 1285, 363, 237, 173, 1.00, -1, -1, -1
74, 16, 855, 101, 73, 38, 1.00, -1, -1, -1
74, 4, 1182, 101, 56, 66, 1.00, -1, -1, -1
74, 2, 557, 88, 106, 76, 1.00, -1, -1, -1
74, 5, 939, 83, 82, 60, 1.00, -1, -1, -1
74, 6, 1286, 363, 235, 173, 1.00, -1, -1, -1
75, 4, 1182, 100, 55, 68, 1.00, -1, -1, -1
75, 2, 558, 89, 105, 75, 1.00, -1, -1, -1
75, 5, 939, 84, 81, 59, 1.00, -1, -1, -1
75, 6, 1287, 363, 236, 174, 1.00, -1, -1, -1
76, 4, 1182, 100, 56, 68, 1.00, -1, -1, -1
76, 2, 558, 89, 105, 75, 1.00, -1, -1, -1
76, 5, 940, 84, 80, 59, 1.00, -1, -1, -1
76, 6, 1287, 364, 236, 172, 1.00, -1, -1, -1
77, 4, 1183, 101, 54, 67, 1.00, -1, -1, -1
77, 2, 558, 92, 105, 73, 1.00, -1, -1, -1
77, 5, 940, 84, 81, 59, 1.00, -1, -1, -1
77, 6, 1287, 364, 236, 172, 1.00, -1, -1, -1
78, 4, 1182, 101, 54, 67, 1.00, -1, -1, -1
78, 2, 559, 92, 104, 73, 1.00, -1, -1, -1
78, 5, 938, 84, 83, 59, 1.00, -1, -1, -1
78, 6, 1286, 364, 237, 172, 1.00, -1, -1, -1
79, 17, 854, 101, 74, 38, 1.00, -1, -1, -1
79, 4, 1183, 101, 53, 68, 1.00, -1, -1, -1
79, 2, 558, 89, 105, 74, 1.00, -1, -1, -1
79, 5, 938, 84, 82, 59, 1.00, -1, -1, -1
79, 6, 1286, 364, 235, 172, 1.00, -1, -1, -1
80, 17, 852, 101, 77, 38, 1.00, -1, -1, -1
80, 4, 1183, 101, 55, 67, 1.00, -1, -1, -1
80, 2, 558, 92, 105, 73, 1.00, -1, -1, -1
80, 5, 939, 84, 80, 59, 1.00, -1, -1, -1
80, 6, 1287, 365, 235, 171, 1.00, -1, -1, -1
81, 17, 851, 101, 80, 38, 1.00, -1, -1, -1
81, 4, 1183, 101, 55, 66, 1.00, -1, -1, -1
81, 2, 557, 92, 106, 72, 1.00, -1, -1, -1
81, 5, 939, 84, 80, 59, 1.00, -1, -1, -1
81, 6, 1287, 365, 236, 171, 1.00, -1, -1, -1
82, 17, 851, 102, 79, 37, 1.00, -1, -1, -1
82, 4, 1183, 101, 55, 67, 1.00, -1, -1, -1
82, 2, 559, 95, 104, 70, 1.00, -1, -1, -1
82, 5, 936, 84, 83, 59, 1.00, -1, -1, -1
82, 6, 1287, 365, 235, 172, 1.00, -1, -1, -1
83, 17, 850, 101, 81, 39, 1.00, -1, -1, -1
83, 4, 1183, 101, 55, 68, 1.00, -1, -1, -1
83, 2, 558, 93, 105, 72, 1.00, -1, -1, -1
83, 5, 938, 84, 82, 60, 1.00, -1, -1, -1
83, 6, 1286, 364, 237, 172, 1.00, -1, -1, -1
84, 4, 1183, 101, 55, 70, 1.00, -1, -1, -1
84, 2, 559, 93, 104, 72, 1.00, -1, -1, -1
84, 5, 938, 85, 82, 59, 1.00, -1, -1, -1
84, 6, 1286, 364, 236, 172, 1.00, -1, -1, -1
85, 18, 849, 100, 84, 40, 1.00, -1, -1, -1
85, 4, 1182, 101, 57, 68, 1.00, -1, -1, -1
85, 2, 557, 93, 107, 72, 1.00, -1, -1, -1
85, 5, 936, 84, 84, 60, 1.00, -1, -1, -1
85, 6, 1286, 366, 236, 170, 1.00, -1, -1, -1
86, 18, 849, 100, 84, 40, 1.00, -1, -1, -1
86, 4, 1182, 101, 57, 68, 1.00, -1, -1, -1
86, 2, 558, 94, 105, 72, 1.00, -1, -1, -1
86, 5, 936, 84, 84, 60, 1.00, -1, -1, -1
86, 6, 1286, 367, 237, 169, 1.00, -1, -1, -1
87, 18, 848, 101, 85, 39, 1.00, -1, -1, -1
87, 4, 1182, 101, 57, 68, 1.00, -1, -1, -1
87, 2, 562, 93, 100, 72, 1.00, -1, -1, -1
87, 5, 936, 84, 84, 60, 1.00, -1, -1, -1
87, 6, 1286, 367, 236, 169, 1.00, -1, -1, -1
88, 18, 848, 100, 81, 40, 1.00, -1, -1, -1
88, 4, 1182, 101, 56, 67, 1.00, -1, -1, -1
88, 2, 558, 91, 105, 74, 1.00, -1, -1, -1
88, 5, 936, 84, 84, 59, 1.00, -1, -1, -1
88, 6, 1286, 364, 236, 172, 1.00, -1, -1, -1
89, 18, 851, 100, 79, 39, 1.00, -1, -1, -1
89, 4, 1183, 101, 54, 67, 1.00, -1, -1, -1
89, 2, 557, 92, 105, 73, 1.00, -1, -1, -1
89, 5, 936, 84, 85, 59, 1.00, -1, -1, -1
89, 6, 1286, 365, 236, 171, 1.00, -1, -1, -1
90, 18, 851, 101, 77, 38, 1.00, -1, -1, -1
90, 4, 1184, 100, 53, 67, 1.00, -1, -1, -1
90, 2, 559, 91, 101, 74, 1.00, -1, -1, -1
90, 5, 936, 84, 85, 60, 1.00, -1, -1, -1
90, 6, 1286, 364, 235, 172, 1.00, -1, -1, -1
91, 18, 850, 102, 76, 37, 1.00, -1, -1, -1
91, 4, 1184, 100, 53, 67, 1.00, -1, -1, -1
91, 2, 561, 94, 100, 72, 1.00, -1, -1, -1
91, 19, 580, 48, 90, 32, 1.00, -1, -1, -1
91, 5, 938, 84, 83, 60, 1.00, -1, -1, -1
91, 6, 1286, 365, 236, 171, 1.00, -1, -1, -1
92, 2, 559, 96, 102, 70, 1.00, -1, -1, -1
92, 19, 594, 48, 92, 31, 1.00, -1, -1, -1
92, 4, 1183, 100, 54, 67, 1.00, -1, -1, -1
92, 5, 929, 84, 93, 61, 1.00, -1, -1, -1
92, 6, 1286, 365, 236, 171, 1.00, -1, -1, -1
93, 2, 560, 97, 100, 69, 1.00, -1, -1, -1
93, 19, 617, 49, 87, 28, 1.00, -1, -1, -1
93, 4, 1183, 100, 53, 68, 1.00, -1, -1, -1
93, 5, 924, 84, 100, 61, 1.00, -1, -1, -1
93, 6, 1287, 365, 235, 171, 1.00, -1, -1, -1
94, 2, 560, 94, 101, 72, 1.00, -1, -1, -1
94, 20, 569, 76, 82, 42, 1.00, -1, -1, -1
94, 4, 1184, 100, 52, 67, 1.00, -1, -1, -1
94, 21, 855, 101, 74, 38, 1.00, -1, -1, -1
94, 5, 924, 85, 98, 60, 1.00, -1, -1, -1
94, 6, 1287, 365, 235, 170, 1.00, -1, -1, -1
95, 2, 560, 91, 101, 72, 1.00, -1, -1, -1
95, 20, 571, 72, 83, 46, 1.00, -1, -1, -1
95, 4, 1184, 100, 53, 67, 1.00, -1, -1, -1
95, 5, 921, 84, 100, 62, 1.00, -1, -1, -1
95, 6, 1287, 365, 235, 171, 1.00, -1, -1, -1
96, 22, 686, 53, 84, 31, 1.00, -1, -1, -1
96, 2, 561, 96, 100, 69, 1.00, -1, -1, -1
96, 20, 570, 76, 81, 43, 1.00, -1, -1, -1
96, 4, 1184, 100, 53, 67, 1.00, -1, -1, -1
96, 23, 858, 99, 75, 41, 1.00, -1, -1, -1
96, 5, 920, 85, 99, 60, 1.00, -1, -1, -1
96, 6, 1287, 364, 235, 171, 1.00, -1, -1, -1
97, 24, 713, 55, 85, 28, 1.00, -1, -1, -1
